Acctype,Accountnumber,Vin
I,A23862726,8228
I,A23862726,5178
I,A23862741,7360
I,A23862745,4348
I,A23862745,9530
I,A23862750,3902
I,A23862760,0131
I,A23862760,8273
I,A23862763,3996
I,A23862764,4962
I,A23862770,3416
I,A23862772,5582
I,A23862773,7029
I,A23862793,8793
I,A23862800,1805
I,A23862836,7391
I,A23862870,6094
I,A23862873,4425
I,A23862873,1156
I,A23862891,7305
I,A23862896,6849
I,A23862904,3847
I,A23862966,4126
I,A23862971,9143
I,A23862979,9976
I,A23862979,1140
I,A23863023,0912
I,A23863051,7910
I,A23863051,2229
I,A23863059,6961
I,A23863089,2034
I,A23863095,5140
I,A23863149,3129
I,A23863149,1342
I,A23863151,2729
I,A23863152,8947
I,A23863152,4198
I,A23863165,6300
I,A23863165,6300
I,A23863168,1360
I,A23863169,7059
I,A23863170,6129
I,A23863170,2865
I,A23863173,4512
I,A23863175,2589
I,A23863175,8341
I,A23863179,0476
I,A23863179,5595
I,A23863180,3303
I,A23863181,7236
I,A23863186,7485
I,A23863191,5372
I,A23863199,6320
I,A23863200,3198
I,A23863212,7189
I,A23863212,2056
I,A23863213,6137
I,A23863218,3142
I,A23863222,2682
I,A23863228,7345
I,A23863247,8787
I,A23863258,5415
I,A23863261,3669
I,A23863268,2176
I,A23863283,2060
I,A23863287,8028
I,A23863287,0880
I,A23863328,2792
I,A23863328,5756
I,A23863328,6408
I,A23863329,1505
I,A23863413,2766
I,A23863413,9064
I,A23863464,9675
I,A23863562,4758
I,A23863563,3208
I,A23863568,1084
I,A23863591,6533
I,A23863591,4791
I,A23863619,0009
I,A23863619,5189
I,A23863652,4431
I,A23863688,3205
I,A23863692,8567
I,A23863693,7217
I,A23863696,6845
I,A23863696,1260
I,A23863701,9516
I,A23863722,7556
I,A23863801,9573
I,A23863803,6646
I,A23863818,6900
I,A23863834,7143
I,A23863851,5349
I,A23863857,3865
I,A23863865,9140
I,A23863960,4515
I,A23863961,0767
I,A23863962,9V51
I,A23863981,6598
I,A23864014,0034
I,A23864022,1017
I,A23864030,5902
I,A23864052,2249
I,A23864057,7321
I,A23864058,9989
I,A23864059,4226
I,A23864066,7881
I,A23864067,7530
I,A23864100,9588
I,A23864100,6171
I,A23864101,3388
I,A23864101,0877
I,A23864125,0657
I,A23864127,0075
I,A23864145,4734
I,A23864177,1159
I,A23864182,6538
I,A23864189,2648
I,A23864194,6447
I,A23864226,3781
I,A23864247,5283
 I,A23864250,nan
I,A23864269,1636
I,A23864277,1619
I,A23864323,2239
I,A23864323,4688
I,A23864348,7484
I,A23864352,0885
I,A23864352,5704
I,A23864360,0494
I,A23864360,5106
I,A23864363,3600
I,A23864369,7098
I,A23864372,0220
I,A23864372,0220
I,A23864374,7593
I,A23864483,0630
I,A23864506,2647
I,A23864544,6689
I,A23864545,2661
I,A23864600,1383
I,A23864606,9624
I,A23864607,7295
I,A23864629,7937
I,A23864662,8104
I,A23864680,1492
I,A23864681,6446
I,A23864703,9897
I,A23864763,5176
I,A23864763,8549
I,A23864849,6600
I,A23864852,1166
I,A23864852,6560
I,A23864893,1405
I,A23864893,7300
I,A23864917,5912
I,A23865000,4096
I,A23865023,2058
I,A23865023,7538
I,A23865027,2903
I,A23865070,9842
I,A23865100,2415
I,A23865139,4668
I,A23865141,5176
I,A23865144,9108
I,A23865149,9919
I,A23865178,4920
I,A23865183,2769
I,A23865185,5312
I,A23865186,9565
I,A23865199,4456
I,A23865201,8930
I,A23865244,8508
I,A23865253,6881
I,A23865303,6178
I,A23865340,0418
I,A23865340,1749
I,A23865340,9548
I,A23865342,0387
I,A23865343,3853
I,A23865347,5923
I,A23865348,4391
I,A23865349,2513
I,A23865349,1292
I,A23865352,3891
I,A23865353,6271
I,A23865360,9773
I,A23865460,4158
I,A23865461,8561
I,A23865461,0031
I,A23865463,3729
I,A23865464,2356
I,A23865470,9534
I,A23865487,3613
I,A23865488,8858
I,A23865493,6604
I,A23865493,4868
I,A23865494,3113
I,A23865494,0074
I,A23865644,9537
I,A23865644,3659
I,A23865666,7300
I,A23865679,8595
I,A23865684,2142
I,A23865684,0435
I,A23865690,0077
I,A23865753,9076
I,A23865764,4978
I,A23865766,6032
I,A23865801,6642
I,A23865801,2881
I,A23865803,6217
I,A23865803,8025
I,A23865804,8365
I,A23865805,4692
I,A23865832,6872
I,A23865832,6872
I,A23865842,7091
I,A23865845,5644
I,A23865845,3785
I,A23865845,3561
I,A23865880,2692
I,A23865880,8227
I,A23865903,2940
I,A23865904,5624
I,A23865904,1021
I,A23865905,1373
I,A23865907,6878
I,A23865929,5631
I,A23865929,9817
I,A23865990,3231
I,A23865990,0336
I,A23865991,7296
I,A23866031,0211
I,A23866031,2997
I,A23866041,7025
I,A23866057,6414
I,A23866058,5409
I,A23866058,5409
I,A23866070,3447
I,A23866070,6104
I,A23866109,7107
I,A23866109,6109
I,A23866269,9922
I,A23866279,4808
I,A23866287,7812
I,A23866287,4372
I,A23866288,2967
I,A23866288,6904
I,A23866290,0324
I,A23866292,2896
I,A23866292,3689
I,A23866335,9000
I,A23866376,0823
I,A23866379,9107
I,A23866381,4211
I,A23866381,2432
I,A23866381,8833
I,A23866432,58TR
I,A23866441,5731
I,A23866458,1261
I,A23866466,6478
I,A23866466,1797
I,A23866484,3769
I,A23866525,9183
I,A23866533,7297
I,A23866536,1300
I,A23866537,3213
I,A23866572,2215
I,A23866641,7906
I,A23866652,1281
I,A23866655,9343
I,A23866748,6455
I,A23866748,4743
I,A23866757,6078
I,A23866778,9394
I,A23866780,2228
I,A23866818,0162
I,A23866818,3039
I,A23866818,4478
I,A23866822,6312
I,A23866822,1663
I,A23866845,0487
I,A23866845,3090
I,A23866864,3024
I,A23866937,8713
I,A23866937,4752
I,A23866980,1737
I,A23866981,0559
I,A23866981,2426
I,A23866999,7770
I,A23867064,1265
I,A23867064,6246
I,A23867072,7664
I,A23867072,5526
I,A23867078,2284
I,A23867095,0315
I,A23867098,3377
I,A23867099,5514
I,A23867099,5174
I,A23867100,0146
I,A23867104,4397
I,A23867105,8620
I,A23867108,7399
I,A23867115,0375
I,A23867116,3985
I,A23867120,5022
I,A23867120,5828
I,A23867159,6062
I,A23867159,2547
I,A23867160,9847
I,A23867161,3057
I,A23867161,2150
I,A23867164,6603
I,A23867166,7497
I,A23867166,2197
I,A23867167,4791
I,A23867167,3043
I,A23867168,8648
I,A23867170,6402
I,A23867170,1050
I,A23867175,4595
I,A23867196,3060
I,A23867197,4113
I,A23867225,7265
I,A23867229,3775
I,A23867244,5780
I,A23867315,4704
I,A23867342,0749
I,A23867345,8775
I,A23867347,4151
I,A23867347,9788
I,A23867359,1670
I,A23867360,5202
I,A23867366,1707
I,A23867391,6082
I,A23867391,7172
I,A23867408,2440
I,A23867409,1907
I,A23867424,8857
I,A23867424,9409
I,A23867446,1670
I,A23867875,9369
I,A23867880,5649
I,A23867880,7161
I,A23867890,7142
I,A23867892,0762
I,A23867893,4433
I,A23868017,1685
I,A23868030,1166
I,A23868031,4285
I,A23868033,8195
I,A23868034,1206
I,A23868035,5253
I,A23868142,9278
I,A23868142,9306
I,A23868221,5644
I,A23868225,9615
I,A23868315,2865
I,A23868395,9058
I,A23868417,1823
I,A23868444,7473
I,A23868470,9831
I,A23868470,3749
I,A23868510,8996
I,A23868558,8254
I,A23868567,5143
I,A23868578,2882
I,A23868578,6352
I,A23868578,5995
I,A23868583,5862
I,A23868709,0515
I,A23868727,9049
I,A23868727,4102
I,A23868729,3793
I,A23868729,7525
I,A23868791,6080
I,A23868826,4856
I,A23868826,7710
I,A23868842,8477
I,A23868960,6502
I,A23868961,1165
I,A23868961,7946
I,A23868965,9533
I,A23869080,0187
I,A23869178,9022
I,A23869189,4151
I,A23869191,7405
I,A23869191,2437
I,A23869204,6967
I,A23869275,5258
I,A23869295,9446
I,A23869301,3903
I,A23869404,7990
I,A23869406,0036
I,A23869439,6896
I,A23869440,3891
I,A23869452,6590
I,A23869593,6620
I,A23869596,7637
I,A23869601,1085
I,A23869625,1349
I,A23869634,9454
I,A23869637,6898
I,A23869638,4346
I,A23869638,9400
I,A23869676,2639
I,A23869676,5682
I,A23869683,7930
I,A23869684,2607
I,A23869715,4100
I,A23869868,2689
I,A23869868,6996
I,A23869891,4582
I,A23869891,9583
I,A23869903,2595
I,A23869913,3802
I,A23869941,8176
I,A23869942,2261
I,A23869953,0721
I,A23869956,2261
I,A23869958,1392
I,A23869960,5034
I,A23869961,1970
I,A23869974,7872
I,A23869975,1752
I,A23869979,0526
I,A23869980,9203
I,A23869982,9393
I,A23870068,9204
I,A23870068,1492
I,A23870071,1010
I,A23870071,3824
I,A23870071,8186
I,A23870073,8247
I,A23870074,3126
I,A23870075,0171
I,A23870081,3185
I,A23870095,0355
I,A23870123,0922
I,A23870197,6685
I,A23870199,1998
I,A23870199,3475
I,A23870212,4489
I,A23870215,8875
I,A23870259,3459
I,A23870259,3007
I,A23870271,1907
I,A23870274,8042
I,A23870281,4284
I,A23870281,1152
I,A23870283,8791
I,A23870283,6070
I,A23870296,1869
I,A23870298,3339
I,A23870301,8460
I,A23870315,0761
I,A23870389,6732
I,A23870393,6322
I,A23870400,7743
I,A23870400,7529
I,A23870410,1358
I,A23870444,8396
I,A23870444,8304
I,A23870516,3034
I,A23870516,9805
I,A23870527,7728
I,A23870539,7219
I,A23870539,4651
I,A23870541,1979
I,A23870542,6746
I,A23870543,7743
I,A23870609,3882
I,A23870613,8563
I,A23870635,0092
I,A23870644,5415
I,A23870646,9909
I,A23870672,6857
I,A23870672,6447
I,A23870673,7740
I,A23870673,1372
I,A23870678,9101
I,A23870678,6980
 I,A23870715,nan
I,A23870778,9536
I,A23870926,8619
I,A23870926,6026
I,A23870964,5342
I,A23870964,2826
I,A23870971,4672
I,A23871076,0903
I,A23871080,7646
I,A23871105,8031
I,A23871248,4169
I,A23871308,8729
I,A23871326,9670
I,A23871334,7338
I,A23871336,2142
I,A23871336,4860
I,A23871420,1888
I,A23871464,1216
I,A23871464,1100
I,A23871519,9648
I,A23871528,3485
I,A23871528,6164
I,A23871537,7362
I,A23871539,6731
I,A23871558,7459
I,A23871614,6414
I,A23871622,6602
I,A23871622,1438
I,A23871627,6522
I,A23871627,9594
I,A23871630,6796
I,A23871635,0294
I,A23871642,6776
I,A23871643,0508
I,A23871647,6180
I,A23871656,9400
I,A23871657,3310
I,A23871657,3310
I,A23871684,2106
I,A23871699,4322
I,A23871716,0549
I,A23871719,2310
I,A23871719,9183
I,A23871721,5690
I,A23871723,0679
I,A23871726,9830
I,A23871731,9665
I,A23871736,9367
I,A23871736,5649
I,A23871738,4654
I,A23871738,4206
I,A23871741,0206
I,A23871745,6485
I,A23871747,0715
I,A23871747,7783
I,A23871773,1208
I,A23871780,7136
I,A23871782,2568
I,A23871784,0424
I,A23871817,6443
I,A23871832,8051
I,A23871836,4833
I,A23871876,1086
I,A23871876,0426
I,A23871880,0048
I,A23871880,4717
I,A23871909,6785
I,A23871942,1856
I,A23871943,9215
I,A23871943,7684
I,A23871945,3304
I,A23871947,2513
I,A23871947,2093
I,A23871949,2878
I,A23871951,3946
I,A23871952,1494
I,A23871956,8578
I,A23871957,5401
I,A23872059,1019
I,A23872072,5031
I,A23872074,6017
I,A23872128,7637
I,A23872136,1487
I,A23872137,8300
I,A23872139,2396
I,A23872139,3904
I,A23872142,4602
I,A23872142,2365
I,A23872143,6750
I,A23872144,4698
I,A23872144,0294
I,A23872150,5859
I,A23872150,6288
I,A23872154,4989
I,A23872155,7174
I,A23872155,6016
I,A23872156,5626
I,A23872202,9225
I,A23872202,3443
I,A23872203,7394
I,A23872203,9158
I,A23872204,2795
I,A23872208,3301
I,A23872208,3578
I,A23872224,3641
I,A23872246,2897
I,A23872254,4348
I,A23872294,6301
I,A23872295,5408
I,A23872304,7001
I,A23872305,4657
I,A23872305,6604
I,A23872410,4206
I,A23872426,0592
I,A23872521,9696
I,A23872528,2557
I,A23872543,6651
I,A23872543,9576
I,A23872544,7574
I,A23872544,2656
I,A23872572,4447
I,A23872576,3359
I,A23872675,1972
I,A23872675,6944
I,A23872678,8915
I,A23872680,1002
I,A23872680,6571
I,A23872693,5963
I,A23872693,8786
I,A23872720,6037
I,A23872722,5362
I,A23872725,6694
I,A23872726,3188
I,A23872729,3321
I,A23872731,5612
I,A23872751,7055
I,A23872753,7735
I,A23872775,1238
I,A23872775,1798
I,A23872840,0295
I,A23872880,7656
I,A23872880,8164
I,A23872914,7870
I,A23872994,1595
I,A23872994,8715
I,A23872996,6930
I,A23873005,6946
I,A23873111,7178
I,A23873112,1303
I,A23873115,9572
I,A23873117,5829
I,A23873121,2923
I,A23873123,4784
I,A23873124,3459
I,A23873133,9840
I,A23873133,4052
I,A23873134,9646
I,A23873189,6168
I,A23873234,1330
I,A23873235,9525
I,A23873242,2874
I,A23873245,5092
I,A23873264,5664
I,A23873265,4352
I,A23873266,7562
I,A23873271,8305
I,A23873271,8305
I,A23873272,4950
I,A23873273,3552
I,A23873277,1476
I,A23873277,2894
I,A23873278,0083
I,A23873292,6779
I,A23873294,9038
I,A23873294,6088
I,A23873341,7175
I,A23873366,6282
I,A23873367,0807
I,A23873368,3924
I,A23873374,5208
I,A23873414,8427
I,A23873414,9798
I,A23873487,8551
I,A23873502,6595
I,A23873567,2843
I,A23873581,0601
I,A23873582,9988
I,A23873597,5921
I,A23873619,3496
I,A23873621,4284
I,A23873621,6101
I,A23873622,0031
I,A23873623,4189
I,A23873623,4537
I,A23873624,7787
I,A23873625,7115
I,A23873629,2174
I,A23873629,2967
I,A23873631,4760
I,A23873631,9117
I,A23873632,4214
I,A23873632,1507
I,A23873648,1477
I,A23873650,9251
I,A23873651,1801
I,A23873657,7038
I,A23873660,7190
I,A23873661,4190
I,A23873664,4247
I,A23873724,3358
I,A23873724,2462
I,A23873725,1007
I,A23873742,4367
I,A23873758,0879
I,A23873759,3347
I,A23873761,7166
I,A23873762,9877
I,A23873765,0485
I,A23873765,9385
I,A23873767,3351
I,A23873771,8030
I,A23873772,3020
I,A23873786,9884
I,A23873836,4443
I,A23873837,1901
I,A23873856,0117
I,A23873871,0298
I,A23873881,1183
I,A23873896,8781
I,A23873902,5147
I,A23873902,0012
I,A23873904,6942
I,A23873906,8043
I,A23873906,2619
I,A23873910,4030
I,A23873914,1206
I,A23873915,7473
I,A23873937,6368
I,A23873938,7853
I,A23873943,3929
I,A23873948,6525
I,A23873951,9413
I,A23873951,2669
I,A23873988,9346
I,A23874002,3579
I,A23874002,5702
I,A23874004,3196
I,A23874006,7010
I,A23874008,6120
I,A23874015,5365
I,A23874015,1691
I,A23874016,6327
I,A23874020,0270
I,A23874021,7740
I,A23874021,0867
I,A23874027,5855
I,A23874029,4399
I,A23874035,9860
I,A23874037,8582
I,A23874037,9065
I,A23874038,6756
I,A23874040,7049
I,A23874041,7394
I,A23874043,9684
I,A23874084,7854
I,A23874101,7979
I,A23874121,3601
I,A23874175,9842
I,A23874210,9784
I,A23874210,1284
I,A23874236,8141
I,A23874236,9638
I,A23874237,5251
I,A23874280,4434
I,A23874281,9675
I,A23874282,2421
I,A23874282,8776
I,A23874424,1192
I,A23874439,8233
I,A23874439,4138
I,A23874444,0896
I,A23874444,1458
I,A23874468,1922
I,A23874496,6435
I,A23874513,6367
I,A23874517,0888
I,A23874523,5227
I,A23874523,2091
I,A23874530,4217
I,A23874533,8494
I,A23874552,7148
I,A23874552,1148
I,A23874560,6014
I,A23874583,4002
I,A23874658,5029
I,A23874796,4115
I,A23874797,0540
I,A23874803,2486
I,A23874807,4043
I,A23874829,6145
I,A23874849,0786
I,A23874849,4928
I,A23874864,3894
I,A23874864,5647
I,A23874980,1203
I,A23875013,4709
I,A23875014,4090
I,A23875014,9769
I,A23875034,9670
I,A23875034,8216
I,A23875035,9946
I,A23875038,3670
I,A23875039,0129
I,A23875045,7010
I,A23875097,3039
I,A23875100,3444
I,A23875101,5071
I,A23875102,0861
I,A23875107,7943
I,A23875149,0707
I,A23875150,2616
I,A23875151,8063
I,A23875151,4938
I,A23875173,1057
I,A23875201,2865
I,A23875332,1819
I,A23875334,4621
I,A23875381,0801
I,A23875490,3799
I,A23875499,1996
I,A23875614,1820
I,A23875635,2915
I,A23875656,9073
I,A23875656,2483
I,A23875730,2591
I,A23875774,3076
I,A23875779,9549
I,A23875945,4111
I,A23875946,4012
I,A23875947,1834
I,A23875947,5038
I,A23875951,8035
I,A23875965,6501
I,A23875975,1679
I,A23875975,1902
I,A23875977,6936
I,A23875977,0243
I,A23875994,7433
I,A23875994,0047
I,A23876001,7749
I,A23876001,9570
I,A23876004,6450
I,A23876006,8392
I,A23876007,0670
I,A23876047,6373
I,A23876151,6888
I,A23876152,2576
I,A23876163,5555
I,A23876183,9554
I,A23876189,1612
I,A23876189,1612
I,A23876203,9380
I,A23876219,3896
I,A23876225,4073
I,A23876225,4073
I,A23876283,1366
I,A23876313,5080
I,A23876355,8411
I,A23876355,1876
I,A23876356,8366
I,A23876356,2658
I,A23876416,8118
I,A23876443,9045
I,A23876443,7405
I,A23876444,0100
I,A23876444,2049
I,A23876445,1671
I,A23876445,1804
I,A23876450,1839
I,A23876451,1247
I,A23876452,9124
I,A23876464,7725
I,A23876464,5049
I,A23876492,8527
I,A23876494,7523
I,A23876495,3668
I,A23876495,6682
I,A23876512,0549
I,A23876512,4283
I,A23876516,5575
I,A23876517,7203
I,A23876570,5495
I,A23876589,9970
I,A23876593,0702
I,A23876594,7061
I,A23876600,8235
I,A23876600,9292
I,A23876601,2882
I,A23876601,4431
I,A23876605,8192
I,A23876607,9295
I,A23876611,9280
I,A23876612,8122
I,A23876616,5770
I,A23876616,6361
I,A23876622,4712
I,A23876624,0462
I,A23876627,2382
I,A23876632,1037
I,A23876633,3350
I,A23876634,3069
I,A23876635,0925
I,A23876673,0516
I,A23876674,8192
I,A23876681,7823
I,A23876681,7324
I,A23876685,1816
I,A23876685,3112
I,A23876691,7296
I,A23876692,6893
I,A23876696,3265
I,A23876696,5226
I,A23876710,8154
I,A23876711,2496
I,A23876766,6885
I,A23876767,7962
I,A23876821,2509
I,A23876841,9638
I,A23876841,7344
I,A23876852,1062
I,A23876852,4587
I,A23876853,5426
I,A23876853,7078
I,A23876853,5426
I,A23876880,8596
I,A23876880,8596
I,A23876892,3229
I,A23876893,9920
I,A23876894,9766
I,A23876895,4497
I,A23876897,9282
I,A23876898,1686
I,A23876898,1686
I,A23876901,7690
I,A23876921,7111
I,A23876921,8282
I,A23876922,2298
I,A23876926,2245
I,A23876926,6518
I,A23876942,3497
I,A23876943,9765
I,A23876945,1226
I,A23876947,8234
I,A23876952,8049
I,A23876953,6533
I,A23876974,5131
I,A23876974,7200
I,A23876986,8964
I,A23877186,9378
I,A23877186,2141
I,A23877215,3489
I,A23877215,6698
I,A23877218,2805
I,A23877230,2199
I,A23877242,6860
I,A23877355,2207
I,A23877397,7489
I,A23877421,0831
I,A23877421,4398
I,A23877424,9054
I,A23877424,1011
I,A23877476,5539
I,A23877477,4663
I,A23877480,4439
I,A23877481,2173
I,A23877482,4574
I,A23877482,8395
I,A23877485,6987
I,A23877487,8418
I,A23877487,8656
I,A23877508,9784
I,A23877508,7477
I,A23877536,8497
I,A23877536,0527
I,A23877538,6524
I,A23877546,9698
I,A23877604,6031
I,A23877606,8866
I,A23877606,4551
I,A23877612,9503
I,A23877613,3321
I,A23877615,0626
I,A23877619,3087
I,A23877679,5652
I,A23877690,5626
I,A23877694,2130
I,A23877694,4217
I,A23877711,5784
I,A23877711,0953
I,A23877720,3268
I,A23877721,0000
I,A23877725,5677
I,A23877766,5249
I,A23877810,2891
I,A23877810,9885
I,A23877832,3664
I,A23877846,4752
I,A23877846,1892
I,A23877847,3977
I,A23877847,3490
I,A23877871,0514
I,A23877871,5385
I,A23877877,3084
I,A23877894,4636
I,A23877894,7580
I,A23877934,4771
I,A23877941,9178
I,A23877972,77AG
I,A23878014,5434
I,A23878061,7104
I,A23878068,2127
I,A23878071,0322
I,A23878109,8906
I,A23878109,9068
I,A23878119,5824
I,A23878120,0812
I,A23878120,4388
I,A23878181,8233
I,A23878184,2928
I,A23878220,0029
I,A23878220,5623
I,A23878222,9407
I,A23878222,0817
I,A23878223,1545
I,A23878227,0790
I,A23878227,9784
I,A23878228,6796
I,A23878229,3681
I,A23878229,0888
I,A23878230,6454
I,A23878242,6947
I,A23878272,3552
I,A23878293,2829
I,A23878324,8247
I,A23878327,1698
I,A23878328,8974
I,A23878329,5789
I,A23878329,4093
I,A23878330,2223
I,A23878340,4928
I,A23878342,5990
I,A23878345,4799
I,A23878346,2882
I,A23878417,4371
I,A23878418,8182
I,A23878425,9551
I,A23878448,3017
I,A23878449,1519
I,A23878451,2667
I,A23878451,2749
I,A23878452,5678
I,A23878452,4439
I,A23878453,2606
I,A23878455,3091
I,A23878456,7474
I,A23878457,1360
I,A23878458,5104
I,A23878466,2057
I,A23878466,5544
I,A23878470,8984
I,A23878470,6940
I,A23878477,6071
I,A23878477,8866
I,A23878525,8382
I,A23878546,6091
I,A23878546,9090
I,A23878582,9952
I,A23878583,4424
I,A23878587,4286
I,A23878619,9132
I,A23878626,8463
I,A23878626,9896
I,A23878677,6499
I,A23878772,3587
I,A23878773,8785
I,A23878794,9399
I,A23878794,8847
I,A23878805,0795
I,A23878845,3920
I,A23878853,4354
I,A23878855,6241
I,A23878855,9265
I,A23878856,7374
I,A23878867,3051
I,A23878887,5044
I,A23878913,6448
I,A23878915,2659
I,A23878918,1160
I,A23878941,1646
I,A23878948,8569
I,A23878961,4467
I,A23878971,9469
I,A23878971,5010
I,A23878986,9829
I,A23878988,0414
I,A23878988,1903
I,A23878992,0915
I,A23879072,2302
I,A23879092,2456
I,A23879092,7847
I,A23879093,7865
I,A23879100,3773
I,A23879231,1549
I,A23879241,9362
I,A23879242,5759
I,A23879267,2815
I,A23879287,1456
I,A23879287,1402
I,A23879321,0557
I,A23879327,1987
I,A23879327,7306
I,A23879328,1127
I,A23879344,4802
I,A23879398,1300
I,A23879408,7618
I,A23879408,2294
I,A23879428,7202
I,A23879430,1342
I,A23879430,6164
I,A23879431,0191
I,A23879433,9812
I,A23879493,9845
I,A23879495,8686
I,A23879495,6955
I,A23879587,5197
I,A23879594,9377
I,A23879599,0949
I,A23879661,2816
I,A23879669,2335
I,A23879669,4767
I,A23879670,9941
I,A23879701,8843
I,A23879702,2834
I,A23879703,3557
I,A23879703,3940
I,A23879706,5264
I,A23879707,3374
I,A23879707,0468
I,A23879708,7608
I,A23879708,2636
I,A23879710,4295
I,A23879711,0336
I,A23879724,5779
I,A23879725,5894
I,A23879727,0525
I,A23879775,2471
I,A23879788,0963
I,A23879790,3755
I,A23879795,2851
I,A23879798,6658
I,A23879807,8591
I,A23879807,3429
I,A23879836,9128
I,A23879860,5901
I,A23879892,6912
I,A23879895,1398
I,A23879934,9762
I,A23879937,1282
I,A23879947,3590
I,A23879965,3649
I,A23879977,1159
I,A23879978,3304
I,A23879979,5451
I,A23879991,2723
I,A23879992,8722
I,A23879992,7256
I,A23879998,4483
I,A23880024,4656
I,A23880033,2940
I,A23880033,2939
I,A23880038,7866
I,A23880057,5535
I,A23880058,3899
I,A23880060,9049
I,A23880097,1294
I,A23880097,0034
I,A23880099,7505
I,A23880199,1522
I,A23880199,5790
I,A23880203,2667
I,A23880225,5183
I,A23880225,6524
I,A23880338,3297
I,A23880342,1003
I,A23880373,7618
I,A23880373,1564
I,A23880374,5290
I,A23880374,2533
I,A23880374,4400
I,A23880377,4079
I,A23880406,2420
I,A23880414,9431
I,A23880435,7561
I,A23880436,0194
I,A23880436,1487
I,A23880436,6476
I,A23880437,3272
I,A23880482,6298
I,A23880482,7781
I,A23880483,8957
I,A23880618,6483
I,A23880619,2306
I,A23880619,6598
I,A23880632,8658
I,A23880651,8017
I,A23880652,7815
I,A23880657,9287
I,A23880664,0524
I,A23880676,6999
I,A23880687,7429
I,A23880687,6944
I,A23880720,8569
I,A23880720,4643
I,A23880741,6663
I,A23880748,0518
I,A23880750,3TAB
I,A23880751,8608
I,A23880757,8798
I,A23880783,8545
I,A23880784,1944
I,A23880804,8221
I,A23880804,3955
I,A23880819,9558
I,A23880822,2366
I,A23880828,0230
I,A23880828,1296
I,A23880888,1847
I,A23880888,3341
I,A23880897,2809
I,A23880944,1041
I,A23880951,6096
I,A23880980,0691
I,A23880981,6370
I,A23880983,5221
I,A23880986,0449
I,A23880986,5001
I,A23880989,3266
I,A23881017,4082
I,A23881017,4323
I,A23881063,3410
I,A23881063,9012
I,A23881092,6701
I,A23881092,9836
I,A23881114,5528
I,A23881114,7976
I,A23881122,2237
I,A23881201,3650
I,A23881237,2627
I,A23881311,6856
I,A23881311,7112
I,A23881358,8281
I,A23881381,9360
I,A23881381,1676
I,A23881382,0758
I,A23881386,7716
I,A23881386,4446
I,A23881388,8561
I,A23881393,0489
I,A23881414,9302
I,A23881415,2825
I,A23881415,3082
I,A23881440,8855
I,A23881490,6923
I,A23881490,8936
I,A23881508,9913
I,A23881527,8076
I,A23881529,5107
I,A23881530,5618
I,A23881530,4744
I,A23881602,0430
I,A23881678,1073
I,A23881678,2231
I,A23881704,9243
I,A23881711,9278
I,A23881721,8387
I,A23881793,4272
I,A23881793,1350
I,A23881796,8511
I,A23881797,4547
I,A23881798,3711
I,A23881801,6594
I,A23881836,4120
I,A23881836,5389
I,A23881897,1807
I,A23881922,0001
I,A23881922,5880
I,A23881939,9760
I,A23881958,5416
I,A23881960,3689
I,A23881964,9909
I,A23881996,1248
I,A23882023,8718
I,A23882135,8490
I,A23882135,6448
I,A23882147,8570
I,A23882149,3811
I,A23882267,4976
I,A23882267,0224
I,A23882268,5145
I,A23882268,3681
I,A23882285,1603
I,A23882285,1496
I,A23882290,0802
I,A23882318,0401
I,A23882328,3091
I,A23882346,5684
I,A23882347,8889
I,A23882435,7192
I,A23882469,1808
I,A23882552,8598
I,A23882555,9418
I,A23882589,7536
I,A23882589,2045
I,A23882591,2744
I,A23882604,0469
I,A23882623,6084
I,A23882631,1590
I,A23882675,0526
I,A23882675,8251
I,A23882676,3335
I,A23882677,1968
I,A23882704,9738
I,A23882706,1474
I,A23882718,3824
I,A23882720,0201
I,A23882720,9383
I,A23882722,2304
I,A23882724,3284
I,A23882731,9089
I,A23882734,4587
I,A23882736,7068
I,A23882736,1014
I,A23882739,0454
I,A23882739,5911
I,A23882764,3821
I,A23882766,2964
I,A23882767,3197
I,A23882773,9270
I,A23882779,7910
I,A23882781,3107
I,A23882799,3376
I,A23882800,2925
I,A23882815,1144
I,A23882821,0659
I,A23882821,9083
I,A23882839,7994
I,A23882841,3158
I,A23882844,2269
I,A23882851,0469
I,A23882927,7469
I,A23882932,6995
I,A23882945,5062
I,A23882945,4480
I,A23882954,1767
I,A23882963,6126
I,A23882965,2934
I,A23882967,3761
I,A23882968,5495
I,A23882972,4303
I,A23882972,9896
I,A23882973,9190
I,A23882993,3912
I,A23883059,6400
I,A23883059,8850
I,A23883065,5872
I,A23883078,5570
I,A23883079,5347
I,A23883104,0608
I,A23883109,1486
I,A23883116,6011
I,A23883123,9688
I,A23883124,2415
I,A23883126,9463
I,A23883126,4072
I,A23883139,5618
I,A23883146,8773
I,A23883171,4467
I,A23883184,1673
I,A23883254,0101
I,A23883254,9073
I,A23883254,1219
I,A23883262,7035
I,A23883269,8151
I,A23883279,6547
I,A23883324,5122
I,A23883326,2479
I,A23883346,3313
I,A23883351,0612
I,A23883373,1500
I,A23883376,1661
I,A23883390,3458
I,A23883391,2128
I,A23883420,5554
I,A23883442,5635
I,A23883445,7764
I,A23883445,7665
I,A23883461,7049
I,A23883461,1107
I,A23883463,7383
I,A23883466,8498
I,A23883467,2491
I,A23883524,0186
I,A23883541,6906
