DMV1,DMV2,DMV3,VIN
A23,85,5482,5027
A23,85,5482,6241
A23,85,5482,5027
A23,85,5483,6716
A23,85,5486,6510
A23,85,5526,6143
A23,85,5529,8356
A23,85,5531,9940
A23,85,5532,7581
A23,85,5537,0143
A23,85,5537,5312
A23,85,5543,8454
A23,85,5546,9081
A23,85,5560,6247
A23,85,5577,9202
A23,85,5583,0786
A23,85,5589,3850
A23,85,5590,8369
A23,85,5611,8964
A23,85,5623,1239
A23,85,5628,4475
A23,85,5629,7204
A23,85,5629,6610
A23,85,5632,3684
A23,85,5633,0102
A23,85,5636,1676
A23,85,5638,1085
A23,85,5639,4347
A23,85,5639,3276
A23,85,5656,1709
A23,85,5659,6003
A23,85,5659,6539
A23,85,5752,0411
A23,85,5774,0258
A23,85,5778,5415
A23,85,5782,2376
A23,85,5782,5361
A23,85,5783,9318
A23,85,5783,3376
A23,85,5785,6273
A23,85,5788,1562
A23,85,5791,6033
A23,85,5795,9736
A23,85,5823,2004
A23,85,5924,2162
A23,85,5930,1267
A23,85,5951,6120
A23,85,5962,5641
A23,85,5962,8516
A23,85,5966,4587
A23,85,5974,0761
A23,85,5976,3859
A23,85,5983,3296
A23,85,6006,0745
A23,85,6080,8190
A23,85,6098,8658
A23,85,6123,1255
A23,85,6196,4052
A23,85,6200,8323
A23,85,6382,5289
A23,85,6509,1599
A23,85,6512,5477
A23,85,6534,7052
A23,85,6555,7147
A23,85,6555,9472
A23,85,6678,2475
A23,85,6842,5733
A23,85,6889,5011
A23,85,7003,6941
A23,85,7004,1650
A23,85,7005,9143
A23,85,7010,1834
A23,85,7079,0670
A23,85,7079,5144
A23,85,7081,2172
A23,85,7197,0335
A23,85,7197,4574
A23,85,7216,9925
A23,85,7216,5711
A23,85,7222,2600
A23,85,7298,5640
A23,85,7298,6525
A23,85,7400,0148
A23,85,7400,1925
A23,85,7435,5427
A23,85,7435,8979
A23,85,7441,8466
A23,85,7443,6961
A23,85,7444,2637
A23,85,7448,1387
A23,85,7448,4166
A23,85,7454,4795
A23,85,7454,7717
A23,85,7455,1190
A23,85,7456,7137
A23,85,7462,4330
A23,85,7464,6245
A23,85,7465,4770
A23,85,7469,6709
A23,85,7470,2362
A23,85,7487,3005
A23,85,7487,9664
A23,85,7491,0257
A23,85,7491,1705
A23,85,7495,2560
A23,85,7495,3185
A23,85,7498,4740
A23,85,7499,7143
A23,85,7499,9286
A23,85,7500,1103
A23,85,7500,0949
A23,85,7502,5231
A23,85,7503,6241
A23,85,7509,8277
A23,85,7510,0032
A23,85,7510,5022
A23,85,7511,4714
A23,85,7514,5918
A23,85,7517,0425
A23,85,7519,4525
A23,85,7545,6778
A23,85,7561,7577
A23,85,7629,5647
A23,85,7638,7963
A23,85,7639,4938
A23,85,7652,5409
A23,85,7655,5161
A23,85,7655,8757
A23,85,7671,0086
A23,85,7673,1755
A23,85,7674,0979
A23,85,7674,6561
A23,85,7677,9754
A23,85,7699,8945
A23,85,7699,3825
A23,85,7701,7042
A23,85,7704,6071
A23,85,7722,6458
A23,85,7750,1963
A23,85,7756,4879
A23,85,7757,5742
A23,85,7761,5860
A23,85,7772,2261
A23,85,7774,4344
A23,85,7776,3160
A23,85,7778,2581
A23,85,7779,0099
A23,85,7779,1411
A23,85,7781,1860
A23,85,7781,2590
A23,85,7784,6584
A23,85,7794,6290
A23,85,7801,7619
A23,85,7801,6284
A23,85,7808,1376
A23,85,7812,8229
A23,85,7814,2983
A23,85,7814,2729
A23,85,7815,9204
A23,85,7815,1492
A23,85,7817,7273
A23,85,7818,1071
A23,85,7852,0377
A23,85,7852,5519
A23,85,7853,6437
A23,85,7864,4580
A23,85,7866,5209
A23,85,7866,0967
A23,85,7866,7375
A23,85,7869,2466
A23,85,7871,2856
A23,85,7909,9875
A23,85,7957,1481
A23,85,8011,4805
A23,85,8011,3923
A23,85,8031,1197
A23,85,8034,5766
A23,85,8036,5342
A23,85,8038,8400
A23,85,8048,0554
A23,85,8050,6681
A23,85,8051,8079
A23,85,8054,6756
A23,85,8057,1257
A23,85,8057,1326
A23,85,8059,9541
A23,85,8059,7019
A23,85,8062,1302
A23,85,8063,8993
A23,85,8068,2613
A23,85,8124,9717
A23,85,8253,1215
A23,85,8254,8524
A23,85,8258,4343
A23,85,8275,9302
A23,85,8280,1522
A23,85,8283,1935
A23,85,8283,4983
A23,85,8284,0898
A23,85,8286,4330
A23,85,8288,8964
A23,85,8289,9448
A23,85,8301,7624
A23,85,8336,2647
A23,85,8336,2647
A23,85,8400,5192
A23,85,8400,2649
A23,85,8516,3303
A23,85,8602,1668
A23,85,8661,6929
A23,85,8661,8725
A23,85,8763,2707
A23,85,8763,7859
A23,85,8767,9772
A23,85,8781,5596
A23,85,8785,5626
A23,85,8804,8438
A23,85,8804,9779
A23,85,8805,5630
A23,85,8808,6965
A23,85,8808,7469
A23,85,8809,1063
A23,85,8812,8990
A23,85,8836,3903
A23,85,8836,2548
A23,85,8836,4443
A23,85,8853,6244
A23,85,8853,0998
A23,85,8855,1555
A23,85,8858,2712
A23,85,8859,9561
A23,85,8860,7284
A23,85,8905,8205
A23,85,8954,9703
A23,85,8954,3026
A23,85,8962,1846
A23,85,8963,7737
A23,85,8967,6627
A23,85,8971,2935
A23,85,9011,9777
A23,85,9017,4016
A23,85,9026,0290
A23,85,9041,9943
A23,85,9041,7509
A23,85,9044,5078
A23,85,9052,7014
A23,85,9057,3815
A23,85,9063,9676
A23,85,9068,8771
A23,85,9068,2087
A23,85,9090,5867
A23,85,9091,1721
A23,85,9091,5496
A23,85,9126,2822
A23,85,9258,9954
A23,85,9258,3645
A23,85,9311,7287
A23,85,9312,6036
A23,85,9315,0675
A23,85,9316,8131
A23,85,9318,2796
A23,85,9349,3277
A23,85,9349,0627
A23,85,9373,3041
A23,85,9398,3365
A23,85,9406,0279
A23,85,9456,0696
A23,85,9456,4893
A23,85,9458,6365
A23,85,9501,2584
A23,85,9503,3259
A23,85,9507,0792
A23,85,9515,9332
A23,85,9524,3854
A23,85,9524,2650
A23,85,9524,6411
A23,85,9525,7769
A23,85,9535,2349
A23,85,9556,1976
A23,85,9556,4053
A23,85,9649,3069
A23,85,9649,6896
A23,85,9663,5985
A23,85,9674,4669
A23,85,9675,1743
A23,85,9684,1688
A23,85,9685,5163
A23,85,9685,0095
A23,85,9712,9429
A23,85,9713,5104
A23,85,9750,8640
A23,85,9751,5441
A23,85,9751,1948
A23,85,9803,8148
A23,85,9855,2338
A23,85,9855,3223
A23,85,9943,2893
A23,85,9974,5237
A23,86,0005,1571
A23,86,0008,6325
A23,86,0013,2878
A23,86,0015,5258
A23,86,0020,6947
A23,86,0052,7034
A23,86,0063,7425
A23,86,0067,8705
A23,86,0098,2973
A23,86,0158,3715
A23,86,0239,1629
A23,86,0242,2326
A23,86,0244,2836
A23,86,0261,7596
A23,86,0419,9173
A23,86,0420,6136
A23,86,0420,9504
A23,86,0433,9195
A23,86,0449,6630
A23,86,0454,9680
A23,86,0466,3845
A23,86,0468,4362
A23,86,0472,1307
A23,86,0472,2717
A23,86,0479,5717
A23,86,0490,6710
A23,86,0490,1516
A23,86,0502,4116
A23,86,0503,5550
A23,86,0504,2625
A23,86,0505,0794
A23,86,0519,5523
A23,86,0521,5107
A23,86,0521,8719
A23,86,0546,6140
A23,86,0549,4252
A23,86,0552,9572
A23,86,0564,0737
A23,86,0569,4324
A23,86,0571,6113
A23,86,0571,6801
A23,86,0572,6369
A23,86,0574,8377
A23,86,0606,0127
A23,86,0607,3609
A23,86,0607,8876
A23,86,0616,1744
A23,86,0617,5760
A23,86,0638,1117
A23,86,0694,2990
A23,86,0711,7334
A23,86,0715,3072
A23,86,0733,0981
A23,86,0733,3054
A23,86,0742,6793
A23,86,0744,0445
A23,86,0821,0228
A23,86,0825,5723
A23,86,0826,9614
A23,86,0827,6345
A23,86,0828,6645
A23,86,0831,0634
A23,86,0831,3369
A23,86,0845,3524
A23,86,0849,0049
A23,86,0851,5475
A23,86,0874,1430
A23,86,0874,9645
A23,86,0875,1562
A23,86,0875,0509
A23,86,0876,5748
A23,86,0876,0577
A23,86,0877,0704
A23,86,0927,0087
A23,86,0927,3186
A23,86,0949,1591
A23,86,0967,3370
A23,86,0968,8531
A23,86,0968,3182
A23,86,0977,5189
A23,86,0985,3389
A23,86,1007,9331
A23,86,1057,4760
A23,86,1058,2226
A23,86,1059,7828
A23,86,1063,0004
A23,86,1064,6095
A23,86,1068,9850
A23,86,1084,8052
A23,86,1084,1961
A23,86,1091,7958
A23,86,1101,7190
A23,86,1104,8335
A23,86,1107,2702
A23,86,1165,2531
A23,86,1167,7164
A23,86,1167,4188
A23,86,1169,2991
A23,86,1170,3848
A23,86,1171,2745
A23,86,1171,5546
A23,86,1171,8468
A23,86,1204,8592
A23,86,1206,3837
A23,86,1250,4097
A23,86,1291,3218
A23,86,1363,4238
A23,86,1372,3134
A23,86,1373,5966
A23,86,1437,6147
A23,86,1488,8172
A23,86,1488,4223
A23,86,1488,1453
A23,86,1490,3286
A23,86,1495,4623
A23,86,1495,1248
A23,86,1496,7188
A23,86,1499,9845
A23,86,1500,1111
A23,86,1501,2248
A23,86,1502,9047
A23,86,1507,3089
A23,86,1552,5855
A23,86,1583,3410
A23,86,1584,3035
A23,86,1587,7868
A23,86,1590,0208
A23,86,1590,4872
A23,86,1647,7630
A23,86,1652,3689
A23,86,1652,8343
A23,86,1738,1265
A23,86,1738,1704
A23,86,1798,9931
A23,86,1818,4366
A23,86,1819,5567
A23,86,1823,1527
A23,86,1825,1344
A23,86,1827,0766
A23,86,1827,3594
A23,86,1828,0684
A23,86,1832,3700
A23,86,1849,2782
A23,86,1862,8636
A23,86,1862,8335
A23,86,1898,5171
A23,86,1946,8187
A23,86,1947,3777
A23,86,1967,3858
A23,86,1968,9048
A23,86,1968,1199
A23,86,2018,3958
A23,86,2019,7624
A23,86,2025,1713
A23,86,2025,3397
A23,86,2028,2501
A23,86,2030,3062
A23,86,2037,3949
A23,86,2037,7196
A23,86,2038,4883
A23,86,2040,2215
A23,86,2040,8377
A23,86,2041,0690
A23,86,2054,6784
A23,86,2054,2099
A23,86,2118,9085
A23,86,2118,8921
A23,86,2132,0487
A23,86,2136,6306
A23,86,2160,8903
A23,86,2160,4192
A23,86,2162,6379
A23,86,2166,0369
A23,86,2171,3307
A23,86,2178,8002
A23,86,2238,1703
A23,86,2238,6543
A23,86,2250,4516
A23,86,2250,1635
A23,86,2260,8614
A23,86,2261,1027
A23,86,2261,1675
A23,86,2263,8104
A23,86,2264,7907
A23,86,2283,6564
A23,86,2283,6810
A23,86,2287,9440
A23,86,2296,2342
A23,86,2460,7611
A23,86,2460,8146
A23,86,2481,7183
A23,86,2536,1844
A23,86,2536,4192
A23,86,2539,3037
A23,86,2554,6236
A23,86,2556,4701
A23,86,2557,9768
A23,86,2563,8318
A23,86,2566,3655
A23,86,2568,5907
A23,86,2569,7224
A23,86,2572,0357
A23,86,2572,7730
A23,86,2583,0739
A23,86,2583,6953
A23,86,2585,1886
A23,86,2588,2418
A23,86,2596,2299
A23,86,2596,3287
A23,86,2601,5221
A23,86,2671,2999
A23,86,2726,8228
A23,86,2726,5178
A23,86,2741,7360
A23,86,2745,4348
A23,86,2745,9530
A23,86,2750,3902
A23,86,2760,0131
A23,86,2760,8273
A23,86,2763,3996
A23,86,2764,4962
A23,86,2770,3416
A23,86,2772,5582
A23,86,2773,7029
A23,86,2793,8793
A23,86,2800,1805
A23,86,2836,7391
A23,86,2870,6094
A23,86,2873,4425
A23,86,2873,1156
A23,86,2891,7305
A23,86,2896,6849
A23,86,2904,3847
A23,86,2966,4126
A23,86,2971,9143
A23,86,2979,9976
A23,86,2979,1140
A23,86,3023,0912
A23,86,3051,7910
A23,86,3051,2229
A23,86,3059,6961
A23,86,3089,2034
A23,86,3095,5140
A23,86,3149,3129
A23,86,3149,1342
A23,86,3151,2729
A23,86,3152,8947
A23,86,3152,4198
A23,86,3165,6300
A23,86,3165,6300
A23,86,3168,1360
A23,86,3169,7059
A23,86,3170,6129
A23,86,3170,2865
A23,86,3173,4512
A23,86,3175,2589
A23,86,3175,8341
A23,86,3179,0476
A23,86,3179,5595
A23,86,3180,3303
A23,86,3181,7236
A23,86,3186,7485
A23,86,3191,5372
A23,86,3199,6320
A23,86,3200,3198
A23,86,3212,7189
A23,86,3212,2056
A23,86,3213,6137
A23,86,3218,3142
A23,86,3222,2682
A23,86,3228,7345
A23,86,3247,8787
A23,86,3258,5415
A23,86,3261,3669
A23,86,3268,2176
A23,86,3283,2060
A23,86,3287,8028
A23,86,3287,0880
A23,86,3328,2792
A23,86,3328,5756
A23,86,3328,6408
A23,86,3329,1505
A23,86,3413,2766
A23,86,3413,9064
A23,86,3464,9675
A23,86,3562,4758
A23,86,3563,3208
A23,86,3568,1084
A23,86,3591,6533
A23,86,3591,4791
A23,86,3619,0009
A23,86,3619,5189
A23,86,3652,4431
A23,86,3688,3205
A23,86,3692,8567
A23,86,3693,7217
A23,86,3696,6845
A23,86,3696,1260
A23,86,3701,9516
A23,86,3722,7556
A23,86,3801,9573
A23,86,3803,6646
A23,86,3818,6900
A23,86,3834,7143
A23,86,3851,5349
A23,86,3857,3865
A23,86,3865,9140
A23,86,3960,4515
A23,86,3961,0767
A23,86,3962,9V51
A23,86,3981,6598
A23,86,4014,0034
A23,86,4022,1017
A23,86,4030,5902
A23,86,4052,2249
A23,86,4057,7321
A23,86,4058,9989
A23,86,4059,4226
A23,86,4066,7881
A23,86,4067,7530
A23,86,4100,9588
A23,86,4100,6171
A23,86,4101,3388
A23,86,4101,0877
A23,86,4125,0657
A23,86,4127,0075
A23,86,4145,4734
A23,86,4177,1159
A23,86,4182,6538
A23,86,4189,2648
A23,86,4194,6447
A23,86,4226,3781
A23,86,4247,5283
 A23,86,4250,nan
A23,86,4269,1636
A23,86,4277,1619
A23,86,4323,2239
A23,86,4323,4688
A23,86,4348,7484
A23,86,4352,0885
A23,86,4352,5704
A23,86,4360,0494
A23,86,4360,5106
A23,86,4363,3600
A23,86,4369,7098
A23,86,4372,0220
A23,86,4372,0220
A23,86,4374,7593
A23,86,4483,0630
A23,86,4506,2647
A23,86,4544,6689
A23,86,4545,2661
A23,86,4600,1383
A23,86,4606,9624
A23,86,4607,7295
A23,86,4629,7937
A23,86,4662,8104
A23,86,4680,1492
A23,86,4681,6446
A23,86,4703,9897
A23,86,4763,5176
A23,86,4763,8549
A23,86,4849,6600
A23,86,4852,1166
A23,86,4852,6560
A23,86,4893,1405
A23,86,4893,7300
A23,86,4917,5912
A23,86,5000,4096
A23,86,5023,2058
A23,86,5023,7538
A23,86,5027,2903
A23,86,5070,9842
A23,86,5100,2415
A23,86,5139,4668
A23,86,5141,5176
A23,86,5144,9108
A23,86,5149,9919
A23,86,5178,4920
A23,86,5183,2769
A23,86,5185,5312
A23,86,5186,9565
A23,86,5199,4456
A23,86,5201,8930
A23,86,5244,8508
A23,86,5253,6881
A23,86,5303,6178
A23,86,5340,0418
A23,86,5340,1749
A23,86,5340,9548
A23,86,5342,0387
A23,86,5343,3853
A23,86,5347,5923
A23,86,5348,4391
A23,86,5349,2513
A23,86,5349,1292
A23,86,5352,3891
A23,86,5353,6271
A23,86,5360,9773
A23,86,5460,4158
A23,86,5461,8561
A23,86,5461,0031
A23,86,5463,3729
A23,86,5464,2356
A23,86,5470,9534
A23,86,5487,3613
A23,86,5488,8858
A23,86,5493,6604
A23,86,5493,4868
A23,86,5494,3113
A23,86,5494,0074
A23,86,5644,9537
A23,86,5644,3659
A23,86,5666,7300
A23,86,5679,8595
A23,86,5684,2142
A23,86,5684,0435
A23,86,5690,0077
A23,86,5753,9076
A23,86,5764,4978
A23,86,5766,6032
A23,86,5801,6642
A23,86,5801,2881
A23,86,5803,6217
A23,86,5803,8025
A23,86,5804,8365
A23,86,5805,4692
A23,86,5832,6872
A23,86,5832,6872
A23,86,5842,7091
A23,86,5845,5644
A23,86,5845,3785
A23,86,5845,3561
A23,86,5880,2692
A23,86,5880,8227
A23,86,5903,2940
A23,86,5904,5624
A23,86,5904,1021
A23,86,5905,1373
A23,86,5907,6878
A23,86,5929,5631
A23,86,5929,9817
A23,86,5990,3231
A23,86,5990,0336
A23,86,5991,7296
A23,86,6031,0211
A23,86,6031,2997
A23,86,6041,7025
A23,86,6057,6414
A23,86,6058,5409
A23,86,6058,5409
A23,86,6070,3447
A23,86,6070,6104
A23,86,6109,7107
A23,86,6109,6109
A23,86,6269,9922
A23,86,6279,4808
A23,86,6287,7812
A23,86,6287,4372
A23,86,6288,2967
A23,86,6288,6904
A23,86,6290,0324
A23,86,6292,2896
A23,86,6292,3689
A23,86,6335,9000
A23,86,6376,0823
A23,86,6379,9107
A23,86,6381,4211
A23,86,6381,2432
A23,86,6381,8833
A23,86,6432,58TR
A23,86,6441,5731
A23,86,6458,1261
A23,86,6466,6478
A23,86,6466,1797
A23,86,6484,3769
A23,86,6525,9183
A23,86,6533,7297
A23,86,6536,1300
A23,86,6537,3213
A23,86,6572,2215
A23,86,6641,7906
A23,86,6652,1281
A23,86,6655,9343
A23,86,6748,6455
A23,86,6748,4743
A23,86,6757,6078
A23,86,6778,9394
A23,86,6780,2228
A23,86,6818,0162
A23,86,6818,3039
A23,86,6818,4478
A23,86,6822,6312
A23,86,6822,1663
A23,86,6845,0487
A23,86,6845,3090
A23,86,6864,3024
A23,86,6937,8713
A23,86,6937,4752
A23,86,6980,1737
A23,86,6981,0559
A23,86,6981,2426
A23,86,6999,7770
A23,86,7064,1265
A23,86,7064,6246
A23,86,7072,7664
A23,86,7072,5526
A23,86,7078,2284
A23,86,7095,0315
A23,86,7098,3377
A23,86,7099,5514
A23,86,7099,5174
A23,86,7100,0146
A23,86,7104,4397
A23,86,7105,8620
A23,86,7108,7399
A23,86,7115,0375
A23,86,7116,3985
A23,86,7120,5022
A23,86,7120,5828
A23,86,7159,6062
A23,86,7159,2547
A23,86,7160,9847
A23,86,7161,3057
A23,86,7161,2150
A23,86,7164,6603
A23,86,7166,7497
A23,86,7166,2197
A23,86,7167,4791
A23,86,7167,3043
A23,86,7168,8648
A23,86,7170,6402
A23,86,7170,1050
A23,86,7175,4595
A23,86,7196,3060
A23,86,7197,4113
A23,86,7225,7265
A23,86,7229,3775
A23,86,7244,5780
A23,86,7315,4704
A23,86,7342,0749
A23,86,7345,8775
A23,86,7347,4151
A23,86,7347,9788
A23,86,7359,1670
A23,86,7360,5202
A23,86,7366,1707
A23,86,7391,6082
A23,86,7391,7172
A23,86,7408,2440
A23,86,7409,1907
A23,86,7424,8857
A23,86,7424,9409
A23,86,7446,1670
A23,86,7875,9369
A23,86,7880,5649
A23,86,7880,7161
A23,86,7890,7142
A23,86,7892,0762
A23,86,7893,4433
A23,86,8017,1685
A23,86,8030,1166
A23,86,8031,4285
A23,86,8033,8195
A23,86,8034,1206
A23,86,8035,5253
A23,86,8142,9278
A23,86,8142,9306
A23,86,8221,5644
A23,86,8225,9615
A23,86,8315,2865
A23,86,8395,9058
A23,86,8417,1823
A23,86,8444,7473
A23,86,8470,9831
A23,86,8470,3749
A23,86,8510,8996
A23,86,8558,8254
A23,86,8567,5143
A23,86,8578,2882
A23,86,8578,6352
A23,86,8578,5995
A23,86,8583,5862
A23,86,8709,0515
A23,86,8727,9049
A23,86,8727,4102
A23,86,8729,3793
A23,86,8729,7525
A23,86,8791,6080
A23,86,8826,4856
A23,86,8826,7710
A23,86,8842,8477
A23,86,8960,6502
A23,86,8961,1165
A23,86,8961,7946
A23,86,8965,9533
A23,86,9080,0187
A23,86,9178,9022
A23,86,9189,4151
A23,86,9191,7405
A23,86,9191,2437
A23,86,9204,6967
A23,86,9275,5258
A23,86,9295,9446
A23,86,9301,3903
A23,86,9404,7990
A23,86,9406,0036
A23,86,9439,6896
A23,86,9440,3891
A23,86,9452,6590
A23,86,9593,6620
A23,86,9596,7637
A23,86,9601,1085
A23,86,9625,1349
A23,86,9634,9454
A23,86,9637,6898
A23,86,9638,4346
A23,86,9638,9400
A23,86,9676,2639
A23,86,9676,5682
A23,86,9683,7930
A23,86,9684,2607
A23,86,9715,4100
A23,86,9868,2689
A23,86,9868,6996
A23,86,9891,4582
A23,86,9891,9583
A23,86,9903,2595
A23,86,9913,3802
A23,86,9941,8176
A23,86,9942,2261
A23,86,9953,0721
A23,86,9956,2261
A23,86,9958,1392
A23,86,9960,5034
A23,86,9961,1970
A23,86,9974,7872
A23,86,9975,1752
A23,86,9979,0526
A23,86,9980,9203
A23,86,9982,9393
A23,87,0068,9204
A23,87,0068,1492
A23,87,0071,1010
A23,87,0071,3824
A23,87,0071,8186
A23,87,0073,8247
A23,87,0074,3126
A23,87,0075,0171
A23,87,0081,3185
A23,87,0095,0355
A23,87,0123,0922
A23,87,0197,6685
A23,87,0199,1998
A23,87,0199,3475
A23,87,0212,4489
A23,87,0215,8875
A23,87,0259,3459
A23,87,0259,3007
A23,87,0271,1907
A23,87,0274,8042
A23,87,0281,4284
A23,87,0281,1152
A23,87,0283,8791
A23,87,0283,6070
A23,87,0296,1869
A23,87,0298,3339
A23,87,0301,8460
A23,87,0315,0761
A23,87,0389,6732
A23,87,0393,6322
A23,87,0400,7743
A23,87,0400,7529
A23,87,0410,1358
A23,87,0444,8396
A23,87,0444,8304
A23,87,0516,3034
A23,87,0516,9805
A23,87,0527,7728
A23,87,0539,7219
A23,87,0539,4651
A23,87,0541,1979
A23,87,0542,6746
A23,87,0543,7743
A23,87,0609,3882
A23,87,0613,8563
A23,87,0635,0092
A23,87,0644,5415
A23,87,0646,9909
A23,87,0672,6857
A23,87,0672,6447
A23,87,0673,7740
A23,87,0673,1372
A23,87,0678,9101
A23,87,0678,6980
 A23,87,0715,nan
A23,87,0778,9536
A23,87,0926,8619
A23,87,0926,6026
A23,87,0964,5342
A23,87,0964,2826
A23,87,0971,4672
A23,87,1076,0903
A23,87,1080,7646
A23,87,1105,8031
A23,87,1248,4169
A23,87,1308,8729
A23,87,1326,9670
A23,87,1334,7338
A23,87,1336,2142
A23,87,1336,4860
A23,87,1420,1888
A23,87,1464,1216
A23,87,1464,1100
A23,87,1519,9648
A23,87,1528,3485
A23,87,1528,6164
A23,87,1537,7362
A23,87,1539,6731
A23,87,1558,7459
A23,87,1614,6414
A23,87,1622,6602
A23,87,1622,1438
A23,87,1627,6522
A23,87,1627,9594
A23,87,1630,6796
A23,87,1635,0294
A23,87,1642,6776
A23,87,1643,0508
A23,87,1647,6180
A23,87,1656,9400
A23,87,1657,3310
A23,87,1657,3310
A23,87,1684,2106
A23,87,1699,4322
A23,87,1716,0549
A23,87,1719,2310
A23,87,1719,9183
A23,87,1721,5690
A23,87,1723,0679
A23,87,1726,9830
A23,87,1731,9665
A23,87,1736,9367
A23,87,1736,5649
A23,87,1738,4654
A23,87,1738,4206
A23,87,1741,0206
A23,87,1745,6485
A23,87,1747,0715
A23,87,1747,7783
A23,87,1773,1208
A23,87,1780,7136
A23,87,1782,2568
A23,87,1784,0424
A23,87,1817,6443
A23,87,1832,8051
A23,87,1836,4833
A23,87,1876,1086
A23,87,1876,0426
A23,87,1880,0048
A23,87,1880,4717
A23,87,1909,6785
A23,87,1942,1856
A23,87,1943,9215
A23,87,1943,7684
A23,87,1945,3304
A23,87,1947,2513
A23,87,1947,2093
A23,87,1949,2878
A23,87,1951,3946
A23,87,1952,1494
A23,87,1956,8578
A23,87,1957,5401
A23,87,2059,1019
A23,87,2072,5031
A23,87,2074,6017
A23,87,2128,7637
A23,87,2136,1487
A23,87,2137,8300
A23,87,2139,2396
A23,87,2139,3904
A23,87,2142,4602
A23,87,2142,2365
A23,87,2143,6750
A23,87,2144,4698
A23,87,2144,0294
A23,87,2150,5859
A23,87,2150,6288
A23,87,2154,4989
A23,87,2155,7174
A23,87,2155,6016
A23,87,2156,5626
A23,87,2202,9225
A23,87,2202,3443
A23,87,2203,7394
A23,87,2203,9158
A23,87,2204,2795
A23,87,2208,3301
A23,87,2208,3578
A23,87,2224,3641
A23,87,2246,2897
A23,87,2254,4348
A23,87,2294,6301
A23,87,2295,5408
A23,87,2304,7001
A23,87,2305,4657
A23,87,2305,6604
A23,87,2410,4206
A23,87,2426,0592
A23,87,2521,9696
A23,87,2528,2557
A23,87,2543,6651
A23,87,2543,9576
A23,87,2544,7574
A23,87,2544,2656
A23,87,2572,4447
A23,87,2576,3359
A23,87,2675,1972
A23,87,2675,6944
A23,87,2678,8915
A23,87,2680,1002
A23,87,2680,6571
A23,87,2693,5963
A23,87,2693,8786
A23,87,2720,6037
A23,87,2722,5362
A23,87,2725,6694
A23,87,2726,3188
A23,87,2729,3321
A23,87,2731,5612
A23,87,2751,7055
A23,87,2753,7735
A23,87,2775,1238
A23,87,2775,1798
A23,87,2840,0295
A23,87,2880,7656
A23,87,2880,8164
A23,87,2914,7870
A23,87,2994,1595
A23,87,2994,8715
A23,87,2996,6930
A23,87,3005,6946
A23,87,3111,7178
A23,87,3112,1303
A23,87,3115,9572
A23,87,3117,5829
A23,87,3121,2923
A23,87,3123,4784
A23,87,3124,3459
A23,87,3133,9840
A23,87,3133,4052
A23,87,3134,9646
A23,87,3189,6168
A23,87,3234,1330
A23,87,3235,9525
A23,87,3242,2874
A23,87,3245,5092
A23,87,3264,5664
A23,87,3265,4352
A23,87,3266,7562
A23,87,3271,8305
A23,87,3271,8305
A23,87,3272,4950
A23,87,3273,3552
A23,87,3277,1476
A23,87,3277,2894
A23,87,3278,0083
A23,87,3292,6779
A23,87,3294,9038
A23,87,3294,6088
A23,87,3341,7175
A23,87,3366,6282
A23,87,3367,0807
A23,87,3368,3924
A23,87,3374,5208
A23,87,3414,8427
A23,87,3414,9798
A23,87,3487,8551
A23,87,3502,6595
A23,87,3567,2843
A23,87,3581,0601
A23,87,3582,9988
A23,87,3597,5921
A23,87,3619,3496
A23,87,3621,4284
A23,87,3621,6101
A23,87,3622,0031
A23,87,3623,4189
A23,87,3623,4537
A23,87,3624,7787
A23,87,3625,7115
A23,87,3629,2174
A23,87,3629,2967
A23,87,3631,4760
A23,87,3631,9117
A23,87,3632,4214
A23,87,3632,1507
A23,87,3648,1477
A23,87,3650,9251
A23,87,3651,1801
A23,87,3657,7038
A23,87,3660,7190
A23,87,3661,4190
A23,87,3664,4247
A23,87,3724,3358
A23,87,3724,2462
A23,87,3725,1007
A23,87,3742,4367
A23,87,3758,0879
A23,87,3759,3347
A23,87,3761,7166
A23,87,3762,9877
A23,87,3765,0485
A23,87,3765,9385
A23,87,3767,3351
A23,87,3771,8030
A23,87,3772,3020
A23,87,3786,9884
A23,87,3836,4443
A23,87,3837,1901
A23,87,3856,0117
A23,87,3871,0298
A23,87,3881,1183
A23,87,3896,8781
A23,87,3902,5147
A23,87,3902,0012
A23,87,3904,6942
A23,87,3906,8043
A23,87,3906,2619
A23,87,3910,4030
A23,87,3914,1206
A23,87,3915,7473
A23,87,3937,6368
A23,87,3938,7853
A23,87,3943,3929
A23,87,3948,6525
A23,87,3951,9413
A23,87,3951,2669
A23,87,3988,9346
A23,87,4002,3579
A23,87,4002,5702
A23,87,4004,3196
A23,87,4006,7010
A23,87,4008,6120
A23,87,4015,5365
A23,87,4015,1691
A23,87,4016,6327
A23,87,4020,0270
A23,87,4021,7740
A23,87,4021,0867
A23,87,4027,5855
A23,87,4029,4399
A23,87,4035,9860
A23,87,4037,8582
A23,87,4037,9065
A23,87,4038,6756
A23,87,4040,7049
A23,87,4041,7394
A23,87,4043,9684
A23,87,4084,7854
A23,87,4101,7979
A23,87,4121,3601
A23,87,4175,9842
A23,87,4210,9784
A23,87,4210,1284
A23,87,4236,8141
A23,87,4236,9638
A23,87,4237,5251
A23,87,4280,4434
A23,87,4281,9675
A23,87,4282,2421
A23,87,4282,8776
